Title,Name,OrderIndex,DataType,Address,Length
EQ_06,Transferring_FromSTK,8,Bit,D10432.8,1
EQ_06,TR_REQ_FromSTK,9,Bit,D10432.9,1
EQ_06,BUSY_FromSTK,10,Bit,D10432.A,1
EQ_06,COMPLETE_FromSTK,11,Bit,D10432.B,1
EQ_06,CRANE_1_FromSTK,12,Bit,D10432.C,1
EQ_06,CRANE_2_FromSTK,13,Bit,D10432.D,1
EQ_06,A.Error_FromSTK,14,Bit,D10432.E,1
EQ_06,ForkNumber_FromSTK,15,Bit,D10432.F,1
EQ_06,CSTID,16,WordBlock,W2950,10
EQ_07,L_REQ,0,Bit,D10436.0,1
EQ_07,U_REQ,1,Bit,D10436.1,1
EQ_07,Ready,2,Bit,D10436.2,1
EQ_07,CARRIER,3,Bit,D10436.3,1
EQ_07,P.Error,4,Bit,D10436.4,1
EQ_07,Spare,5,Bit,D10436.5,1
EQ_07,P.Online,6,Bit,D10436.6,1
EQ_07,P.E-STOP,7,Bit,D10436.7,1
EQ_07,Transferring_FromSTK,8,Bit,D10436.8,1
EQ_07,TR_REQ_FromSTK,9,Bit,D10436.9,1
EQ_07,BUSY_FromSTK,10,Bit,D10436.A,1
EQ_07,COMPLETE_FromSTK,11,Bit,D10436.B,1
EQ_07,CRANE_1_FromSTK,12,Bit,D10436.C,1
EQ_07,CRANE_2_FromSTK,13,Bit,D10436.D,1
EQ_07,A.Error_FromSTK,14,Bit,D10436.E,1
EQ_07,ForkNumber_FromSTK,15,Bit,D10436.F,1
EQ_07,CSTID,16,WordBlock,W2960,10
EQ_08,L_REQ,0,Bit,D10440.0,1
EQ_08,U_REQ,1,Bit,D10440.1,1
EQ_08,Ready,2,Bit,D10440.2,1
EQ_08,CARRIER,3,Bit,D10440.3,1
EQ_08,P.Error,4,Bit,D10440.4,1
EQ_08,Spare,5,Bit,D10440.5,1
EQ_08,P.Online,6,Bit,D10440.6,1
EQ_08,P.E-STOP,7,Bit,D10440.7,1
EQ_08,Transferring_FromSTK,8,Bit,D10440.8,1
EQ_08,TR_REQ_FromSTK,9,Bit,D10440.9,1
EQ_08,BUSY_FromSTK,10,Bit,D10440.A,1
EQ_08,COMPLETE_FromSTK,11,Bit,D10440.B,1
EQ_08,CRANE_1_FromSTK,12,Bit,D10440.C,1
EQ_08,CRANE_2_FromSTK,13,Bit,D10440.D,1
EQ_08,A.Error_FromSTK,14,Bit,D10440.E,1
EQ_08,ForkNumber_FromSTK,15,Bit,D10440.F,1
EQ_08,CSTID,16,WordBlock,W2970,10
EQ_09,L_REQ,0,Bit,D10444.0,1
EQ_09,U_REQ,1,Bit,D10444.1,1
EQ_09,Ready,2,Bit,D10444.2,1
EQ_09,CARRIER,3,Bit,D10444.3,1
EQ_09,P.Error,4,Bit,D10444.4,1
EQ_09,Spare,5,Bit,D10444.5,1
EQ_09,P.Online,6,Bit,D10444.6,1
EQ_09,P.E-STOP,7,Bit,D10444.7,1
EQ_09,Transferring_FromSTK,8,Bit,D10444.8,1
EQ_09,TR_REQ_FromSTK,9,Bit,D10444.9,1
EQ_09,BUSY_FromSTK,10,Bit,D10444.A,1
EQ_09,COMPLETE_FromSTK,11,Bit,D10444.B,1
EQ_09,CRANE_1_FromSTK,12,Bit,D10444.C,1
EQ_09,CRANE_2_FromSTK,13,Bit,D10444.D,1
EQ_09,A.Error_FromSTK,14,Bit,D10444.E,1
EQ_09,ForkNumber_FromSTK,15,Bit,D10444.F,1
EQ_09,CSTID,16,WordBlock,W2980,10
EQ_10,L_REQ,0,Bit,D10448.0,1
EQ_10,U_REQ,1,Bit,D10448.1,1
EQ_10,Ready,2,Bit,D10448.2,1
EQ_10,CARRIER,3,Bit,D10448.3,1
EQ_10,P.Error,4,Bit,D10448.4,1
EQ_10,Spare,5,Bit,D10448.5,1
EQ_10,P.Online,6,Bit,D10448.6,1
EQ_10,P.E-STOP,7,Bit,D10448.7,1
EQ_10,Transferring_FromSTK,8,Bit,D10448.8,1
EQ_10,TR_REQ_FromSTK,9,Bit,D10448.9,1
EQ_10,BUSY_FromSTK,10,Bit,D10448.A,1
EQ_10,COMPLETE_FromSTK,11,Bit,D10448.B,1
EQ_10,CRANE_1_FromSTK,12,Bit,D10448.C,1
EQ_10,CRANE_2_FromSTK,13,Bit,D10448.D,1
EQ_10,A.Error_FromSTK,14,Bit,D10448.E,1
EQ_10,ForkNumber_FromSTK,15,Bit,D10448.F,1
EQ_10,CSTID,16,WordBlock,W2990,10
EQ_11,L_REQ,0,Bit,D10452.0,1
EQ_11,U_REQ,1,Bit,D10452.1,1
EQ_11,Ready,2,Bit,D10452.2,1
EQ_11,CARRIER,3,Bit,D10452.3,1
EQ_11,P.Error,4,Bit,D10452.4,1
EQ_11,Spare,5,Bit,D10452.5,1
EQ_11,P.Online,6,Bit,D10452.6,1
EQ_11,P.E-STOP,7,Bit,D10452.7,1
EQ_11,Transferring_FromSTK,8,Bit,D10452.8,1
EQ_11,TR_REQ_FromSTK,9,Bit,D10452.9,1
EQ_11,BUSY_FromSTK,10,Bit,D10452.A,1
EQ_11,COMPLETE_FromSTK,11,Bit,D10452.B,1
EQ_11,CRANE_1_FromSTK,12,Bit,D10452.C,1
EQ_11,CRANE_2_FromSTK,13,Bit,D10452.D,1
EQ_11,A.Error_FromSTK,14,Bit,D10452.E,1
EQ_11,ForkNumber_FromSTK,15,Bit,D10452.F,1
EQ_11,CSTID,16,WordBlock,W29A0,10
EQ_12,L_REQ,0,Bit,D10456.0,1
EQ_12,U_REQ,1,Bit,D10456.1,1
EQ_12,Ready,2,Bit,D10456.2,1
EQ_12,CARRIER,3,Bit,D10456.3,1
EQ_12,P.Error,4,Bit,D10456.4,1
EQ_12,Spare,5,Bit,D10456.5,1
EQ_12,P.Online,6,Bit,D10456.6,1
EQ_12,P.E-STOP,7,Bit,D10456.7,1
EQ_12,Transferring_FromSTK,8,Bit,D10456.8,1
EQ_12,TR_REQ_FromSTK,9,Bit,D10456.9,1
EQ_12,BUSY_FromSTK,10,Bit,D10456.A,1
EQ_12,COMPLETE_FromSTK,11,Bit,D10456.B,1
EQ_12,CRANE_1_FromSTK,12,Bit,D10456.C,1
EQ_12,CRANE_2_FromSTK,13,Bit,D10456.D,1
EQ_12,A.Error_FromSTK,14,Bit,D10456.E,1
EQ_12,ForkNumber_FromSTK,15,Bit,D10456.F,1
EQ_12,CSTID,16,WordBlock,W29B0,10
EQ_13,L_REQ,0,Bit,D10460.0,1
EQ_13,U_REQ,1,Bit,D10460.1,1
EQ_13,Ready,2,Bit,D10460.2,1
EQ_13,CARRIER,3,Bit,D10460.3,1
EQ_13,P.Error,4,Bit,D10460.4,1
EQ_13,Spare,5,Bit,D10460.5,1
EQ_13,P.Online,6,Bit,D10460.6,1
EQ_13,P.E-STOP,7,Bit,D10460.7,1
EQ_13,Transferring_FromSTK,8,Bit,D10460.8,1
EQ_13,TR_REQ_FromSTK,9,Bit,D10460.9,1
EQ_13,BUSY_FromSTK,10,Bit,D10460.A,1
EQ_13,COMPLETE_FromSTK,11,Bit,D10460.B,1
EQ_13,CRANE_1_FromSTK,12,Bit,D10460.C,1
EQ_13,CRANE_2_FromSTK,13,Bit,D10460.D,1
EQ_13,A.Error_FromSTK,14,Bit,D10460.E,1
EQ_13,ForkNumber_FromSTK,15,Bit,D10460.F,1
EQ_13,CSTID,16,WordBlock,W29C0,10
EQ_14,L_REQ,0,Bit,D10464.0,1
EQ_14,U_REQ,1,Bit,D10464.1,1
EQ_14,Ready,2,Bit,D10464.2,1
EQ_14,CARRIER,3,Bit,D10464.3,1
EQ_14,P.Error,4,Bit,D10464.4,1
EQ_14,Spare,5,Bit,D10464.5,1
EQ_14,P.Online,6,Bit,D10464.6,1
EQ_14,P.E-STOP,7,Bit,D10464.7,1
EQ_14,Transferring_FromSTK,8,Bit,D10464.8,1
EQ_14,TR_REQ_FromSTK,9,Bit,D10464.9,1
EQ_14,BUSY_FromSTK,10,Bit,D10464.A,1
EQ_14,COMPLETE_FromSTK,11,Bit,D10464.B,1
EQ_14,CRANE_1_FromSTK,12,Bit,D10464.C,1
EQ_14,CRANE_2_FromSTK,13,Bit,D10464.D,1
EQ_14,A.Error_FromSTK,14,Bit,D10464.E,1
EQ_14,ForkNumber_FromSTK,15,Bit,D10464.F,1
EQ_14,CSTID,16,WordBlock,W29D0,10
EQ_15,L_REQ,0,Bit,D10468.0,1
EQ_15,U_REQ,1,Bit,D10468.1,1
EQ_15,Ready,2,Bit,D10468.2,1
EQ_15,CARRIER,3,Bit,D10468.3,1
EQ_15,P.Error,4,Bit,D10468.4,1
EQ_15,Spare,5,Bit,D10468.5,1
EQ_15,P.Online,6,Bit,D10468.6,1
EQ_15,P.E-STOP,7,Bit,D10468.7,1
EQ_15,Transferring_FromSTK,8,Bit,D10468.8,1
EQ_15,TR_REQ_FromSTK,9,Bit,D10468.9,1
EQ_15,BUSY_FromSTK,10,Bit,D10468.A,1
EQ_15,COMPLETE_FromSTK,11,Bit,D10468.B,1
EQ_15,CRANE_1_FromSTK,12,Bit,D10468.C,1
EQ_15,CRANE_2_FromSTK,13,Bit,D10468.D,1
EQ_15,A.Error_FromSTK,14,Bit,D10468.E,1
EQ_15,ForkNumber_FromSTK,15,Bit,D10468.F,1
EQ_15,CSTID,16,WordBlock,W29E0,10
EQ_16,L_REQ,0,Bit,D10472.0,1
EQ_16,U_REQ,1,Bit,D10472.1,1
EQ_16,Ready,2,Bit,D10472.2,1
EQ_16,CARRIER,3,Bit,D10472.3,1
EQ_16,P.Error,4,Bit,D10472.4,1
EQ_16,Spare,5,Bit,D10472.5,1
EQ_16,P.Online,6,Bit,D10472.6,1
EQ_16,P.E-STOP,7,Bit,D10472.7,1
EQ_16,Transferring_FromSTK,8,Bit,D10472.8,1
EQ_16,TR_REQ_FromSTK,9,Bit,D10472.9,1
EQ_16,BUSY_FromSTK,10,Bit,D10472.A,1
EQ_16,COMPLETE_FromSTK,11,Bit,D10472.B,1
EQ_16,CRANE_1_FromSTK,12,Bit,D10472.C,1
EQ_16,CRANE_2_FromSTK,13,Bit,D10472.D,1
EQ_16,A.Error_FromSTK,14,Bit,D10472.E,1
EQ_16,ForkNumber_FromSTK,15,Bit,D10472.F,1
EQ_16,CSTID,16,WordBlock,W29F0,10
EQ_17,L_REQ,0,Bit,D10476.0,1
EQ_17,U_REQ,1,Bit,D10476.1,1
EQ_17,Ready,2,Bit,D10476.2,1
EQ_17,CARRIER,3,Bit,D10476.3,1
EQ_17,P.Error,4,Bit,D10476.4,1
EQ_17,Spare,5,Bit,D10476.5,1
EQ_17,P.Online,6,Bit,D10476.6,1
EQ_17,P.E-STOP,7,Bit,D10476.7,1
EQ_17,Transferring_FromSTK,8,Bit,D10476.8,1
EQ_17,TR_REQ_FromSTK,9,Bit,D10476.9,1
EQ_17,BUSY_FromSTK,10,Bit,D10476.A,1
EQ_17,COMPLETE_FromSTK,11,Bit,D10476.B,1
EQ_17,CRANE_1_FromSTK,12,Bit,D10476.C,1
EQ_17,CRANE_2_FromSTK,13,Bit,D10476.D,1
EQ_17,A.Error_FromSTK,14,Bit,D10476.E,1
EQ_17,ForkNumber_FromSTK,15,Bit,D10476.F,1
EQ_17,CSTID,16,WordBlock,W2A00,10
EQ_18,L_REQ,0,Bit,D10480.0,1
EQ_18,U_REQ,1,Bit,D10480.1,1
EQ_18,Ready,2,Bit,D10480.2,1
EQ_18,CARRIER,3,Bit,D10480.3,1
EQ_18,P.Error,4,Bit,D10480.4,1
EQ_18,Spare,5,Bit,D10480.5,1
EQ_18,P.Online,6,Bit,D10480.6,1
EQ_18,P.E-STOP,7,Bit,D10480.7,1
EQ_18,Transferring_FromSTK,8,Bit,D10480.8,1
EQ_18,TR_REQ_FromSTK,9,Bit,D10480.9,1
EQ_18,BUSY_FromSTK,10,Bit,D10480.A,1
EQ_18,COMPLETE_FromSTK,11,Bit,D10480.B,1
EQ_18,CRANE_1_FromSTK,12,Bit,D10480.C,1
EQ_18,CRANE_2_FromSTK,13,Bit,D10480.D,1
EQ_18,A.Error_FromSTK,14,Bit,D10480.E,1
EQ_18,ForkNumber_FromSTK,15,Bit,D10480.F,1
EQ_18,CSTID,16,WordBlock,W2A10,10
EQ_19,L_REQ,0,Bit,D10484.0,1
EQ_19,U_REQ,1,Bit,D10484.1,1
EQ_19,Ready,2,Bit,D10484.2,1
EQ_19,CARRIER,3,Bit,D10484.3,1
EQ_19,P.Error,4,Bit,D10484.4,1
EQ_19,Spare,5,Bit,D10484.5,1
EQ_19,P.Online,6,Bit,D10484.6,1
EQ_19,P.E-STOP,7,Bit,D10484.7,1
EQ_19,Transferring_FromSTK,8,Bit,D10484.8,1
EQ_19,TR_REQ_FromSTK,9,Bit,D10484.9,1
EQ_19,BUSY_FromSTK,10,Bit,D10484.A,1
EQ_19,COMPLETE_FromSTK,11,Bit,D10484.B,1
EQ_19,CRANE_1_FromSTK,12,Bit,D10484.C,1
EQ_19,CRANE_2_FromSTK,13,Bit,D10484.D,1
EQ_19,A.Error_FromSTK,14,Bit,D10484.E,1
EQ_19,ForkNumber_FromSTK,15,Bit,D10484.F,1
EQ_19,CSTID,16,WordBlock,W2A20,10
EQ_20,L_REQ,0,Bit,D10488.0,1
EQ_20,U_REQ,1,Bit,D10488.1,1
EQ_20,Ready,2,Bit,D10488.2,1
EQ_20,CARRIER,3,Bit,D10488.3,1
EQ_20,P.Error,4,Bit,D10488.4,1
EQ_20,Spare,5,Bit,D10488.5,1
EQ_20,P.Online,6,Bit,D10488.6,1
EQ_20,P.E-STOP,7,Bit,D10488.7,1
EQ_20,Transferring_FromSTK,8,Bit,D10488.8,1
EQ_20,TR_REQ_FromSTK,9,Bit,D10488.9,1
EQ_20,BUSY_FromSTK,10,Bit,D10488.A,1
EQ_20,COMPLETE_FromSTK,11,Bit,D10488.B,1
EQ_20,CRANE_1_FromSTK,12,Bit,D10488.C,1
EQ_20,CRANE_2_FromSTK,13,Bit,D10488.D,1
EQ_20,A.Error_FromSTK,14,Bit,D10488.E,1
EQ_20,ForkNumber_FromSTK,15,Bit,D10488.F,1
EQ_20,CSTID,16,WordBlock,W2A30,10
EQ_21,L_REQ,0,Bit,D10492.0,1
EQ_21,U_REQ,1,Bit,D10492.1,1
EQ_21,Ready,2,Bit,D10492.2,1
EQ_21,CARRIER,3,Bit,D10492.3,1
EQ_21,P.Error,4,Bit,D10492.4,1
EQ_21,Spare,5,Bit,D10492.5,1
EQ_21,P.Online,6,Bit,D10492.6,1
EQ_21,P.E-STOP,7,Bit,D10492.7,1
EQ_21,Transferring_FromSTK,8,Bit,D10492.8,1
EQ_21,TR_REQ_FromSTK,9,Bit,D10492.9,1
EQ_21,BUSY_FromSTK,10,Bit,D10492.A,1
EQ_21,COMPLETE_FromSTK,11,Bit,D10492.B,1
EQ_21,CRANE_1_FromSTK,12,Bit,D10492.C,1
EQ_21,CRANE_2_FromSTK,13,Bit,D10492.D,1
EQ_21,A.Error_FromSTK,14,Bit,D10492.E,1
EQ_21,ForkNumber_FromSTK,15,Bit,D10492.F,1
EQ_21,CSTID,16,WordBlock,W2A40,10
EQ_22,L_REQ,0,Bit,D10496.0,1
EQ_22,U_REQ,1,Bit,D10496.1,1
EQ_22,Ready,2,Bit,D10496.2,1
EQ_22,CARRIER,3,Bit,D10496.3,1
EQ_22,P.Error,4,Bit,D10496.4,1
EQ_22,Spare,5,Bit,D10496.5,1
EQ_22,P.Online,6,Bit,D10496.6,1
EQ_22,P.E-STOP,7,Bit,D10496.7,1
EQ_22,Transferring_FromSTK,8,Bit,D10496.8,1
EQ_22,TR_REQ_FromSTK,9,Bit,D10496.9,1
EQ_22,BUSY_FromSTK,10,Bit,D10496.A,1
EQ_22,COMPLETE_FromSTK,11,Bit,D10496.B,1
EQ_22,CRANE_1_FromSTK,12,Bit,D10496.C,1
EQ_22,CRANE_2_FromSTK,13,Bit,D10496.D,1
EQ_22,A.Error_FromSTK,14,Bit,D10496.E,1
EQ_22,ForkNumber_FromSTK,15,Bit,D10496.F,1
EQ_22,CSTID,16,WordBlock,W2A50,10
EQ_23,L_REQ,0,Bit,D10500.0,1
EQ_23,U_REQ,1,Bit,D10500.1,1
EQ_23,Ready,2,Bit,D10500.2,1
EQ_23,CARRIER,3,Bit,D10500.3,1
EQ_23,P.Error,4,Bit,D10500.4,1
EQ_23,Spare,5,Bit,D10500.5,1
EQ_23,P.Online,6,Bit,D10500.6,1
EQ_23,P.E-STOP,7,Bit,D10500.7,1
EQ_23,Transferring_FromSTK,8,Bit,D10500.8,1
EQ_23,TR_REQ_FromSTK,9,Bit,D10500.9,1
EQ_23,BUSY_FromSTK,10,Bit,D10500.A,1
EQ_23,COMPLETE_FromSTK,11,Bit,D10500.B,1
EQ_23,CRANE_1_FromSTK,12,Bit,D10500.C,1
EQ_23,CRANE_2_FromSTK,13,Bit,D10500.D,1
EQ_23,A.Error_FromSTK,14,Bit,D10500.E,1
EQ_23,ForkNumber_FromSTK,15,Bit,D10500.F,1
EQ_23,CSTID,16,WordBlock,W2A60,10
EQ_24,L_REQ,0,Bit,D10504.0,1
EQ_24,U_REQ,1,Bit,D10504.1,1
EQ_24,Ready,2,Bit,D10504.2,1
EQ_24,CARRIER,3,Bit,D10504.3,1
EQ_24,P.Error,4,Bit,D10504.4,1
EQ_24,Spare,5,Bit,D10504.5,1
EQ_24,P.Online,6,Bit,D10504.6,1
EQ_24,P.E-STOP,7,Bit,D10504.7,1
EQ_24,Transferring_FromSTK,8,Bit,D10504.8,1
EQ_24,TR_REQ_FromSTK,9,Bit,D10504.9,1
EQ_24,BUSY_FromSTK,10,Bit,D10504.A,1
EQ_24,COMPLETE_FromSTK,11,Bit,D10504.B,1
EQ_24,CRANE_1_FromSTK,12,Bit,D10504.C,1
EQ_24,CRANE_2_FromSTK,13,Bit,D10504.D,1
EQ_24,A.Error_FromSTK,14,Bit,D10504.E,1
EQ_24,ForkNumber_FromSTK,15,Bit,D10504.F,1
EQ_24,CSTID,16,WordBlock,W2A70,10
EQ_25,L_REQ,0,Bit,D10508.0,1
EQ_25,U_REQ,1,Bit,D10508.1,1
EQ_25,Ready,2,Bit,D10508.2,1
EQ_25,CARRIER,3,Bit,D10508.3,1
EQ_25,P.Error,4,Bit,D10508.4,1
EQ_25,Spare,5,Bit,D10508.5,1
EQ_25,P.Online,6,Bit,D10508.6,1
EQ_25,P.E-STOP,7,Bit,D10508.7,1
EQ_25,Transferring_FromSTK,8,Bit,D10508.8,1
EQ_25,TR_REQ_FromSTK,9,Bit,D10508.9,1
EQ_25,BUSY_FromSTK,10,Bit,D10508.A,1
EQ_25,COMPLETE_FromSTK,11,Bit,D10508.B,1
EQ_25,CRANE_1_FromSTK,12,Bit,D10508.C,1
EQ_25,CRANE_2_FromSTK,13,Bit,D10508.D,1
EQ_25,A.Error_FromSTK,14,Bit,D10508.E,1
EQ_25,ForkNumber_FromSTK,15,Bit,D10508.F,1
EQ_25,CSTID,16,WordBlock,W2A80,10
EQ_26,L_REQ,0,Bit,D10512.0,1
EQ_26,U_REQ,1,Bit,D10512.1,1
EQ_26,Ready,2,Bit,D10512.2,1
EQ_26,CARRIER,3,Bit,D10512.3,1
EQ_26,P.Error,4,Bit,D10512.4,1
EQ_26,Spare,5,Bit,D10512.5,1
EQ_26,P.Online,6,Bit,D10512.6,1
EQ_26,P.E-STOP,7,Bit,D10512.7,1
EQ_26,Transferring_FromSTK,8,Bit,D10512.8,1
EQ_26,TR_REQ_FromSTK,9,Bit,D10512.9,1
EQ_26,BUSY_FromSTK,10,Bit,D10512.A,1
EQ_26,COMPLETE_FromSTK,11,Bit,D10512.B,1
EQ_26,CRANE_1_FromSTK,12,Bit,D10512.C,1
EQ_26,CRANE_2_FromSTK,13,Bit,D10512.D,1
EQ_26,A.Error_FromSTK,14,Bit,D10512.E,1
EQ_26,ForkNumber_FromSTK,15,Bit,D10512.F,1
EQ_26,CSTID,16,WordBlock,W2A90,10
EQ_27,L_REQ,0,Bit,D10516.0,1
EQ_27,U_REQ,1,Bit,D10516.1,1
EQ_27,Ready,2,Bit,D10516.2,1
EQ_27,CARRIER,3,Bit,D10516.3,1
EQ_27,P.Error,4,Bit,D10516.4,1
EQ_27,Spare,5,Bit,D10516.5,1
EQ_27,P.Online,6,Bit,D10516.6,1
EQ_27,P.E-STOP,7,Bit,D10516.7,1
EQ_27,Transferring_FromSTK,8,Bit,D10516.8,1
EQ_27,TR_REQ_FromSTK,9,Bit,D10516.9,1
EQ_27,BUSY_FromSTK,10,Bit,D10516.A,1
EQ_27,COMPLETE_FromSTK,11,Bit,D10516.B,1
EQ_27,CRANE_1_FromSTK,12,Bit,D10516.C,1
EQ_27,CRANE_2_FromSTK,13,Bit,D10516.D,1
EQ_27,A.Error_FromSTK,14,Bit,D10516.E,1
EQ_27,ForkNumber_FromSTK,15,Bit,D10516.F,1
EQ_27,CSTID,16,WordBlock,W2AA0,10
EQ_28,L_REQ,0,Bit,D10520.0,1
EQ_28,U_REQ,1,Bit,D10520.1,1
EQ_28,Ready,2,Bit,D10520.2,1
EQ_28,CARRIER,3,Bit,D10520.3,1
EQ_28,P.Error,4,Bit,D10520.4,1
EQ_28,Spare,5,Bit,D10520.5,1
EQ_28,P.Online,6,Bit,D10520.6,1
EQ_28,P.E-STOP,7,Bit,D10520.7,1
EQ_28,Transferring_FromSTK,8,Bit,D10520.8,1
EQ_28,TR_REQ_FromSTK,9,Bit,D10520.9,1
EQ_28,BUSY_FromSTK,10,Bit,D10520.A,1
EQ_28,COMPLETE_FromSTK,11,Bit,D10520.B,1
EQ_28,CRANE_1_FromSTK,12,Bit,D10520.C,1
EQ_28,CRANE_2_FromSTK,13,Bit,D10520.D,1
EQ_28,A.Error_FromSTK,14,Bit,D10520.E,1
EQ_28,ForkNumber_FromSTK,15,Bit,D10520.F,1
EQ_28,CSTID,16,WordBlock,W2AB0,10
EQ_29,L_REQ,0,Bit,D10524.0,1
EQ_29,U_REQ,1,Bit,D10524.1,1
EQ_29,Ready,2,Bit,D10524.2,1
EQ_29,CARRIER,3,Bit,D10524.3,1
EQ_29,P.Error,4,Bit,D10524.4,1
EQ_29,Spare,5,Bit,D10524.5,1
EQ_29,P.Online,6,Bit,D10524.6,1
EQ_29,P.E-STOP,7,Bit,D10524.7,1
EQ_29,Transferring_FromSTK,8,Bit,D10524.8,1
EQ_29,TR_REQ_FromSTK,9,Bit,D10524.9,1
EQ_29,BUSY_FromSTK,10,Bit,D10524.A,1
EQ_29,COMPLETE_FromSTK,11,Bit,D10524.B,1
EQ_29,CRANE_1_FromSTK,12,Bit,D10524.C,1
EQ_29,CRANE_2_FromSTK,13,Bit,D10524.D,1
EQ_29,A.Error_FromSTK,14,Bit,D10524.E,1
EQ_29,ForkNumber_FromSTK,15,Bit,D10524.F,1
EQ_29,CSTID,16,WordBlock,W2AC0,10
EQ_30,L_REQ,0,Bit,D10528.0,1
EQ_30,U_REQ,1,Bit,D10528.1,1
EQ_30,Ready,2,Bit,D10528.2,1
EQ_30,CARRIER,3,Bit,D10528.3,1
EQ_30,P.Error,4,Bit,D10528.4,1
EQ_30,Spare,5,Bit,D10528.5,1
EQ_30,P.Online,6,Bit,D10528.6,1
EQ_30,P.E-STOP,7,Bit,D10528.7,1
EQ_30,Transferring_FromSTK,8,Bit,D10528.8,1
EQ_30,TR_REQ_FromSTK,9,Bit,D10528.9,1
EQ_30,BUSY_FromSTK,10,Bit,D10528.A,1
EQ_30,COMPLETE_FromSTK,11,Bit,D10528.B,1
EQ_30,CRANE_1_FromSTK,12,Bit,D10528.C,1
EQ_30,CRANE_2_FromSTK,13,Bit,D10528.D,1
EQ_30,A.Error_FromSTK,14,Bit,D10528.E,1
EQ_30,ForkNumber_FromSTK,15,Bit,D10528.F,1
EQ_30,CSTID,16,WordBlock,W2AD0,10
EQ_31,L_REQ,0,Bit,D10532.0,1
EQ_31,U_REQ,1,Bit,D10532.1,1
EQ_31,Ready,2,Bit,D10532.2,1
EQ_31,CARRIER,3,Bit,D10532.3,1
EQ_31,P.Error,4,Bit,D10532.4,1
EQ_31,Spare,5,Bit,D10532.5,1
EQ_31,P.Online,6,Bit,D10532.6,1
EQ_31,P.E-STOP,7,Bit,D10532.7,1
EQ_31,Transferring_FromSTK,8,Bit,D10532.8,1
EQ_31,TR_REQ_FromSTK,9,Bit,D10532.9,1
EQ_31,BUSY_FromSTK,10,Bit,D10532.A,1
EQ_31,COMPLETE_FromSTK,11,Bit,D10532.B,1
EQ_31,CRANE_1_FromSTK,12,Bit,D10532.C,1
EQ_31,CRANE_2_FromSTK,13,Bit,D10532.D,1
EQ_31,A.Error_FromSTK,14,Bit,D10532.E,1
EQ_31,ForkNumber_FromSTK,15,Bit,D10532.F,1
EQ_31,CSTID,16,WordBlock,W2AE0,10
EQ_32,L_REQ,0,Bit,D10536.0,1
EQ_32,U_REQ,1,Bit,D10536.1,1
EQ_32,Ready,2,Bit,D10536.2,1
EQ_32,CARRIER,3,Bit,D10536.3,1
EQ_32,P.Error,4,Bit,D10536.4,1
EQ_32,Spare,5,Bit,D10536.5,1
EQ_32,P.Online,6,Bit,D10536.6,1
EQ_32,P.E-STOP,7,Bit,D10536.7,1
EQ_32,Transferring_FromSTK,8,Bit,D10536.8,1
EQ_32,TR_REQ_FromSTK,9,Bit,D10536.9,1
EQ_32,BUSY_FromSTK,10,Bit,D10536.A,1
EQ_32,COMPLETE_FromSTK,11,Bit,D10536.B,1
EQ_32,CRANE_1_FromSTK,12,Bit,D10536.C,1
EQ_32,CRANE_2_FromSTK,13,Bit,D10536.D,1
EQ_32,A.Error_FromSTK,14,Bit,D10536.E,1
EQ_32,ForkNumber_FromSTK,15,Bit,D10536.F,1
EQ_32,CSTID,16,WordBlock,W2AF0,10
EQ_33,L_REQ,0,Bit,D10540.0,1
EQ_33,U_REQ,1,Bit,D10540.1,1
EQ_33,Ready,2,Bit,D10540.2,1
EQ_33,CARRIER,3,Bit,D10540.3,1
EQ_33,P.Error,4,Bit,D10540.4,1
EQ_33,Spare,5,Bit,D10540.5,1
EQ_33,P.Online,6,Bit,D10540.6,1
EQ_33,P.E-STOP,7,Bit,D10540.7,1
EQ_33,Transferring_FromSTK,8,Bit,D10540.8,1
EQ_33,TR_REQ_FromSTK,9,Bit,D10540.9,1
EQ_33,BUSY_FromSTK,10,Bit,D10540.A,1
EQ_33,COMPLETE_FromSTK,11,Bit,D10540.B,1
EQ_33,CRANE_1_FromSTK,12,Bit,D10540.C,1
EQ_33,CRANE_2_FromSTK,13,Bit,D10540.D,1
EQ_33,A.Error_FromSTK,14,Bit,D10540.E,1
EQ_33,ForkNumber_FromSTK,15,Bit,D10540.F,1
EQ_33,CSTID,16,WordBlock,W2B00,10
EQ_34,L_REQ,0,Bit,D10544.0,1
EQ_34,U_REQ,1,Bit,D10544.1,1
EQ_34,Ready,2,Bit,D10544.2,1
EQ_34,CARRIER,3,Bit,D10544.3,1
EQ_34,P.Error,4,Bit,D10544.4,1
EQ_34,Spare,5,Bit,D10544.5,1
EQ_34,P.Online,6,Bit,D10544.6,1
EQ_34,P.E-STOP,7,Bit,D10544.7,1
EQ_34,Transferring_FromSTK,8,Bit,D10544.8,1
EQ_34,TR_REQ_FromSTK,9,Bit,D10544.9,1
EQ_34,BUSY_FromSTK,10,Bit,D10544.A,1
EQ_34,COMPLETE_FromSTK,11,Bit,D10544.B,1
EQ_34,CRANE_1_FromSTK,12,Bit,D10544.C,1
EQ_34,CRANE_2_FromSTK,13,Bit,D10544.D,1
EQ_34,A.Error_FromSTK,14,Bit,D10544.E,1
EQ_34,ForkNumber_FromSTK,15,Bit,D10544.F,1
EQ_34,CSTID,16,WordBlock,W2B10,10
EQ_35,L_REQ,0,Bit,D10548.0,1
